frame,shoulder_tilt,forward_lean,neck_angle
854,180.0,109.28,103.037
855,180.0,109.386,103.17
856,180.0,109.768,103.17
857,180.0,110.088,103.17
858,180.0,110.183,103.17
859,180.0,110.222,103.17
860,180.0,110.183,103.17
861,180.0,110.358,103.17
862,180.0,110.596,103.17
863,180.0,110.656,103.287
864,180.0,110.757,103.419
865,180.0,110.676,103.404
866,179.872,110.75,103.245
867,179.872,110.811,103.245
868,179.872,110.872,103.245
869,179.745,110.839,103.401
870,179.745,110.86,103.401
871,179.872,110.971,103.56
872,179.872,111.266,103.56
873,179.872,111.503,103.56
874,179.872,111.46,103.56
875,179.872,111.525,103.56
876,179.872,111.701,103.56
877,179.872,111.635,103.56
878,179.873,111.635,103.692
879,179.873,111.657,103.692
880,179.873,111.723,103.692
881,179.873,111.309,103.692
882,179.873,111.117,103.692
883,179.873,111.054,103.692
884,179.745,111.021,103.848
885,179.745,110.813,103.848
886,179.745,110.752,103.848
887,179.745,110.752,103.848
888,179.745,110.731,103.848
889,179.745,110.772,103.848
890,179.745,110.731,103.848
891,179.745,110.691,103.848
892,179.745,110.67,103.848
893,179.745,110.569,103.848
894,179.745,110.469,103.848
895,179.745,110.292,103.848
896,179.745,109.757,103.848
897,179.745,109.702,103.863
898,179.745,109.683,103.863
899,179.745,109.87,103.863
900,179.618,109.799,104.033
901,179.618,109.751,104.35
902,179.618,109.826,104.35
903,179.618,110.017,104.35
904,179.745,109.964,104.51
905,179.746,109.964,104.639
906,179.746,110.099,104.651
907,179.746,110.177,104.661
908,179.746,110.08,104.661
909,179.873,109.797,104.821
910,179.873,109.684,104.829
911,179.746,109.736,104.669
912,179.746,109.569,104.669
913,179.873,109.684,104.829
914,179.873,110.027,104.829
915,179.873,109.969,104.829
916,179.873,109.553,104.948
917,179.873,109.835,104.948
918,179.873,109.598,105.267
919,179.873,109.616,105.267
920,179.873,109.673,105.267
921,179.873,109.729,105.267
922,179.873,109.786,105.267
923,179.873,109.673,105.267
924,179.873,109.71,105.267
925,179.873,109.486,105.267
926,179.873,109.195,105.267
927,179.873,109.159,105.267
928,179.873,108.964,105.267
929,179.873,109.088,105.267
930,179.746,109.21,105.107
931,179.746,109.015,105.107
932,179.746,108.826,105.427
933,179.746,109.564,105.427
934,179.746,110.14,105.427
935,179.62,110.638,105.266
936,179.62,110.353,105.266
937,179.493,110.022,105.427
938,179.493,109.925,105.427
939,179.366,109.959,105.267
940,179.366,109.756,105.588
941,179.239,109.62,105.437
942,178.986,109.557,105.119
