frame,shoulder_tilt,forward_lean,neck_angle
721,176.142,122.717,54.233
722,176.835,123.423,53.953
723,177.903,126.195,53.733
724,178.039,125.453,53.788
725,178.039,124.6,53.788
726,177.772,124.536,53.679
727,177.772,124.155,53.679
728,177.641,125.959,53.626
729,177.51,126.577,53.68
730,176.849,126.022,53.842
731,176.44,125.421,53.677
732,175.905,125.651,53.668
733,175.521,125.982,53.291
734,175.652,128.373,52.919
735,175.541,129.322,52.964
736,175.541,128.647,52.964
737,175.421,128.173,53.012
738,175.431,127.875,53.112
739,175.442,128.187,53.106
740,175.323,128.634,53.259
741,175.323,130.081,53.259
742,175.323,130.026,53.259
743,175.323,130.026,53.259
744,175.193,126.651,53.312
745,175.182,126.581,53.201
746,175.182,126.791,53.201
747,175.312,126.365,53.253
748,175.312,126.65,53.358
749,175.312,127.124,53.37
750,175.323,128.57,53.375
751,175.312,129.56,53.265
752,175.182,129.316,53.318
753,175.064,129.979,53.471
754,175.064,129.336,53.471
755,174.935,129.172,53.526
756,174.547,127.9,53.689
757,174.276,127.539,53.687
758,174.535,127.069,53.578
759,174.782,127.141,53.475
760,175.171,129.516,53.324
761,175.312,130.759,53.276
762,175.301,130.712,53.06
763,175.301,131.312,52.978
764,175.561,132.003,52.975
765,175.691,131.796,53.036
766,175.682,131.251,52.945
767,175.682,130.876,53.059
768,175.682,130.755,53.172
769,175.812,131.288,53.239
770,175.942,130.569,53.396
771,175.942,130.209,53.403
772,175.942,129.601,53.516
773,176.073,129.568,53.573
774,176.073,129.746,53.68
775,175.933,129.702,53.734
776,175.933,129.838,53.734
777,176.064,130.163,53.786
778,175.942,130.447,53.837
779,175.812,130.358,53.893
780,175.812,129.55,54.001
781,175.942,129.168,54.053
782,176.195,129.01,54.163
783,176.064,127.861,54.22
784,175.924,128.366,54.173
785,175.924,128.838,54.173
786,175.924,128.64,54.064
787,175.924,127.944,54.057
788,175.924,127.541,54.057
789,175.924,123.7,54.16
790,175.389,124.773,54.388
791,174.985,125.079,54.45
792,174.853,126.569,54.611
793,174.722,126.755,54.66
794,174.329,125.959,54.837
795,174.067,126.06,54.945
796,173.95,125.79,55.108
797,173.95,125.598,54.983
798,174.107,127.118,55.027
799,174.367,126.845,55.022
800,175.291,127.432,54.838
801,175.421,128.167,54.892
802,175.421,126.554,54.78
803,175.291,126.813,54.838
804,175.421,126.107,54.892
805,175.431,127.652,54.994
806,175.431,127.536,55.106
807,175.431,127.1,54.994
808,175.431,127.831,54.994
809,175.431,127.985,54.994
810,175.442,127.908,55.096
811,175.442,127.831,55.096
812,175.442,127.602,55.086
813,175.571,126.546,55.028
814,175.711,126.692,54.972
815,175.711,126.764,54.982
816,175.581,125.21,55.039
817,175.581,126.442,55.039
818,175.301,125.556,54.94
819,174.758,124.333,55.07
820,173.573,123.279,55.481
821,173.298,123.658,55.372
822,173.428,124.121,55.311
823,173.819,124.927,55.144
824,174.996,127.543,54.636
825,175.652,128.933,54.358
826,175.783,129.301,54.199
827,175.783,128.872,54.208
828,176.186,130.511,54.148
829,176.186,129.922,54.155
830,175.914,129.866,54.049
831,175.914,129.494,53.94
832,175.521,129.071,54.11
833,174.996,128.726,54.341
834,174.603,128.468,54.516
835,173.936,128.131,54.812
836,173.544,127.964,55.106
837,173.267,127.95,55.114
838,173.267,127.458,55.114
839,173.267,126.978,55.114
840,173.121,126.845,55.06
841,173.121,126.828,55.175
842,172.99,126.671,55.224
843,172.99,126.109,55.224
844,172.99,126.181,55.224
845,173.236,126.654,55.227
846,173.236,126.604,55.227
847,173.499,126.612,55.334
848,173.499,126.794,55.449
849,173.499,126.769,55.449
850,173.631,126.381,55.387
851,174.026,126.463,55.329
852,174.026,125.336,55.329
853,174.026,125.058,55.329
854,174.039,124.806,55.444
855,174.289,125.177,55.457
856,175.642,125.774,55.411
857,176.703,129.415,54.942
858,177.236,131.152,54.816
859,177.641,129.873,54.864
860,177.647,129.277,54.858
861,177.777,129.121,54.797
862,178.434,130.104,54.403
863,178.568,128.915,54.235
864,178.836,129.482,54.228
865,178.71,129.903,54.171
866,178.718,129.924,54.268
867,179.107,131.089,54.108
868,179.111,130.985,54.206
869,179.111,130.882,54.1
870,179.238,130.229,54.045
871,179.113,129.806,54.093
872,178.859,128.616,54.087
873,178.609,128.679,54.087
874,178.356,128.691,54.192
875,178.226,128.284,54.139
876,178.099,128.653,54.192
877,177.846,129.116,54.398
878,177.714,129.058,54.345
879,177.455,128.878,54.444
880,177.322,129.002,54.39
881,177.195,128.039,54.551
882,177.061,127.882,54.497
883,176.806,127.522,54.605
884,176.671,128.111,54.551
885,176.671,128.277,54.443
886,176.543,127.982,54.39
887,176.543,127.946,54.274
888,176.416,127.156,54.328
889,176.16,127.228,54.339
890,175.905,128.003,54.235
891,175.896,127.964,54.242
892,176.024,128.462,54.09
893,176.271,129.603,53.776
894,176.263,130.042,53.571
895,176.263,129.838,53.466
896,176.392,130.721,53.308
897,176.383,130.456,53.097
898,176.383,130.51,53.097
899,176.383,130.456,53.097
900,176.512,131.086,53.148
901,176.641,131.006,53.095
902,176.504,130.855,53.144
903,176.504,130.578,53.152
904,176.641,131.11,53.206
905,177.035,130.817,53.156
906,176.906,129.506,53.105
907,176.906,129.118,53.105
908,176.906,128.484,53.105
909,177.035,128.894,53.052
910,177.041,129.084,53.056
911,177.048,128.603,53.156
912,177.048,128.679,53.156
913,176.92,128.3,53.002
914,177.048,128.654,52.95
915,177.304,129.018,52.847
916,177.561,130.615,52.846
917,177.684,131.381,52.797
918,177.812,130.498,52.848
919,177.684,130.171,52.899
920,177.689,130.134,53.102
921,177.17,130.42,53.1
922,176.913,129.246,53.212
923,176.792,128.403,53.364
924,176.799,127.726,53.588
925,176.671,128.979,53.746
926,176.799,130.754,53.909
927,176.927,130.638,53.966
928,176.92,130.271,53.965
929,177.176,130.053,53.962
930,177.561,129.038,53.8
931,177.561,128.743,53.906
932,177.689,129.412,53.962
933,177.817,129.104,53.909
934,177.817,127.826,54.014
935,177.817,128.06,54.125
936,177.817,128.347,54.231
937,177.817,128.297,54.227
938,177.945,128.064,54.28
939,178.069,128.021,54.123
940,178.074,127.836,54.123
941,177.945,127.942,54.071
942,177.941,127.819,53.964
943,177.812,127.875,53.912
944,178.065,129.656,53.703
945,178.065,130.773,53.703
946,177.936,130.5,53.647
947,177.936,130.145,53.647
948,178.065,127.966,53.489
949,177.673,127.098,53.543
950,177.673,126.917,53.648
951,177.544,126.933,53.702
952,177.409,126.697,53.755
953,177.533,126.83,53.704
954,177.533,126.549,53.704
955,177.533,127.61,53.811
956,177.657,128.66,53.755
957,177.787,129.056,53.701
958,177.657,128.867,53.755
959,177.787,129.056,53.701
960,177.787,129.213,53.701
961,177.787,128.977,53.701
962,177.787,128.615,53.701
963,177.652,125.542,53.648
964,177.652,126.107,53.648
965,177.652,126.641,53.648
966,177.652,127.554,53.642
967,177.657,128.214,53.644
968,177.652,128.841,53.642
969,177.647,129.313,53.54
970,177.652,128.711,53.648
971,177.652,128.378,53.648
972,177.652,128.66,53.642
973,177.782,129.07,53.695
974,177.782,128.913,53.695
975,177.652,128.789,53.642
976,177.522,125.893,53.696
977,177.782,127.744,53.695
978,177.922,127.925,53.856
979,177.533,127.818,53.907
980,177.673,126.997,54.068
981,177.55,126.145,54.229
982,177.55,126.191,54.224
983,177.55,126.07,54.117
984,177.421,126.222,54.172
985,177.55,126.399,54.224
986,177.55,126.728,54.224
987,177.555,126.532,54.219
988,177.684,126.634,54.165
989,177.689,126.279,54.165
990,177.689,126.164,54.165
991,177.432,126.05,54.167
992,177.304,127.576,54.215
993,177.304,130.147,54.109
